Material Name, Length, Width, Thickness,Max Displacement,Natural Frequency,Max Strain
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0017404081632653062,0.0005251821250065904,274.96437303352644,0.0024419015861878645
Brass,0.016755102040816327,0.016755102040816327,0.0017404081632653062,1.0766914701882156e-5,1853.824149392698,5.006214956106045e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.0018391836734693878,0.00034233112238613386,340.4616754357268,0.0016820488183090648
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0018391836734693878,0.000445030459101974,298.6046427076112,0.0021866634638017845
Brass,0.016755102040816327,0.016755102040816327,0.0018391836734693878,9.123941364492834e-6,2009.3508719169527,4.483061511759293e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.0019379591836734694,0.0002926102866615817,368.1346955339629,0.00151496055312044
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0019379591836734694,0.0003803933726600562,322.87548690321375,0.001969448719056572
Brass,0.016755102040816327,0.016755102040816327,0.0019379591836734694,7.798967377723422e-6,2168.5311667058622,4.037837516624603e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.002036734693877551,0.00025207040424502647,396.5069721960634,0.00137158721521283
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.002036734693877551,0.00032769152551853436,347.7596196757067,0.001783063379776679
Brass,0.016755102040816327,0.016755102040816327,0.002036734693877551,6.7186309175701935e-6,2331.231131240243,3.6557993779052494e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.002135510204081633,0.00021868654489292822,425.56022426882953,0.0012476444045935683
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.002135510204081633,0.0002842925083608067,373.24100739307477,0.0016219377259716387
Brass,0.016755102040816327,0.016755102040816327,0.002135510204081633,5.828977797246032e-6,2497.326361260201,3.325532230066948e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.0022342857142857143,0.0001909469228679684,455.2774318936824,0.0011397733075551122
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0022342857142857143,0.0002482309997283589,399.304722651864,0.0014817052998216456
Brass,0.016755102040816327,0.016755102040816327,0.0022342857142857143,5.089726120095511e-6,2666.7008769001704,3.038087174864893e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.002333061224489796,0.00016770737341108554,485.6426960104968,0.0010453107149521427
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.002333061224489796,0.00021801958543441122,425.936821053892,0.0013589039294377853
Brass,0.016755102040816327,0.016755102040816327,0.002333061224489796,4.470389017745864e-6,2839.246214210162,2.7863685687806807e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.0024318367346938775,0.0001480911464259007,516.641118901013,0.0009621230489659449
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0024318367346938775,0.0001925184903536709,453.1242364358898,0.0012507599636557283
Brass,0.016755102040816327,0.016755102040816327,0.0024318367346938775,3.947604778991427e-6,3014.8606504367267,2.5646918386010237e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.0025306122448979593,0.00013141873956225777,548.2587018825978,0.0008884848194474945
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0025306122448979593,0.0001708443614309351,480.8546911409942,0.0011550302652817428
Brass,0.016755102040816327,0.016755102040816327,0.0025306122448979593,3.503267326511541e-6,3193.448538554183,2.368459664458555e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.0026293877551020407,0.00011715800798284165,580.4822571077161,0.0008229884194844489
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0026293877551020407,0.00015230541037769413,509.1166186617672,0.0010698849453297835
Brass,0.016755102040816327,0.016755102040816327,0.0026293877551020407,3.123196934319884e-6,3374.919731831764,2.1939216558641375e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.0027281632653061226,0.00010488818994540583,613.2993310604508,0.0007644763542164245
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0027281632653061226,0.0001363546469290276,537.8990965422049,0.0009938192604813517
Brass,0.016755102040816327,0.016755102040816327,0.0027281632653061226,2.796181712965833e-6,3559.189083213891,2.037993793931788e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.002826938775510204,9.427362939791009e-5,646.698137826045,0.0007119897462458442
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.002826938775510204,0.0001225557182172831,567.1917878512552,0.0009255866701195976
Brass,0.016755102040816327,0.016755102040816327,0.002826938775510204,2.51327746000746e-6,3746.1760073360174,1.8981212375343003e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.002925714285714286,8.504435134265383e-5,680.6675005828682,0.0006647287986364996
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.002925714285714286,0.00011055765674544998,596.9848898678765,0.0008641474382274495
Brass,0.016755102040816327,0.016755102040816327,0.002925714285714286,2.267290095498484e-6,3935.804095347464,1.772172986855674e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.0030244897959183672,7.698154326624698e-5,715.1968000568431,0.0006220221443029789
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0030244897959183672,0.00010007600624612109,627.2690888725801,0.0008086287875938725
Brass,0.016755102040816327,0.016755102040816327,0.0030244897959183672,2.052388815441035e-6,4128.0007745430785,1.658360222149288e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.003123265306122449,6.99065914955352e-5,750.2759289067384,0.0005833028703313582
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.003123265306122449,9.087856894419577e-5,658.0355201406853,0.0007582937314307656
Brass,0.016755102040816327,0.016755102040816327,0.003123265306122449,1.8638139638533831e-6,4322.6970062453265,1.55517242597757e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.0032220408163265305,6.367272245707276e-5,785.8952511897049,0.0005480896061826466
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0032220408163265305,8.277453919419459e-5,689.2757323912427,0.0007125164880374405
Brass,0.016755102040816327,0.016755102040816327,0.0032220408163265305,1.697654311202151e-6,4519.8270165207905,1.4613269967973588e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.0033208163265306123,5.815857273996994e-5,822.045566201048,0.000515971489333899
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0033208163265306123,7.560614456196092e-5,720.9816560724165,0.0006707629361340687
Brass,0.016755102040816327,0.016755102040816327,0.0033208163265306123,1.5506757251843014e-6,4719.32805522894,1.3757291929679524e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.0034195918367346937,5.326320135115382e-5,858.7180760986229,0.00048659612571961555
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0034195918367346937,6.924216175649996e-5,753.1455749662009,0.0006325749634355002
Brass,0.016755102040816327,0.016755102040816327,0.0034195918367346937,1.420188268519021e-6,4921.140179637458,1.2974400556545494e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.0035183673469387756,4.890219022235304e-5,895.9043568166298,0.00045965988210177445
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0035183673469387756,6.357284728905896e-5,785.7601006781313,0.0005975578467323067
Brass,0.016755102040816327,0.016755102040816327,0.0035183673469387756,1.303942293242024e-6,5125.206059436338,1.2256505445949859e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.003617142857142857,4.5004572970345924e-5,933.5963318505976,0.00043490000810404126
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.003617142857142857,5.8505944861449704e-5,818.8181496451931,0.0005653700105352537
Brass,0.016755102040816327,0.016755102040816327,0.003617142857142857,1.200046603980519e-6,5331.470800471339,1.1596605485852327e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.003715918367346939,4.151039913897196e-5,971.786248558596,0.0004120882041515019
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.003715918367346939,5.396351888066355e-5,852.3129223506106,0.0005357146653969526
Brass,0.016755102040816327,0.016755102040816327,0.003715918367346939,1.1069035538837946e-6,5539.881784919013,1.0988617482616305e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.00381469387755102,3.836878974133699e-5,1010.4666566759505,0.00039102533979099724
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.00381469387755102,4.987942666373809e-5,886.2378844800049,0.0005083329417282965
Brass,0.016755102040816327,0.016755102040816327,0.00381469387755102,1.0231572315224774e-6,5750.38852595765,1.0427235438303705e-5
Digital ABS,0.016755102040816327,0.016755102040816327,0.003913469387755102,3.55363753707909e-5,1049.6303887841325,0.0003715370931227183
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.003913469387755102,4.6197287982028176e-5,920.586749791478,0.0004829982210595338
Brass,0.016755102040816327,0.016755102040816327,0.003913469387755102,9.476518416141124e-7,5962.942535264605,9.907814369135024e-6
Digital ABS,0.016755102040816327,0.016755102040816327,0.0040122448979591835,3.297603424257274e-5,1089.2705425107042,0.0003534703322265264
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0040122448979591835,4.2868844515344554e-5,955.3534645039315,0.0004595114318944843
Brass,0.016755102040816327,0.016755102040816327,0.0040122448979591835,8.793980776746647e-7,6177.497201901312,9.426273892987721e-6
Digital ABS,0.016755102040816327,0.016755102040816327,0.004111020408163265,3.065586689531685e-5,1129.380464267599,0.00033669009771909855
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.004111020408163265,3.98526269639119e-5,990.5321930345935,0.00043769712703482815
Brass,0.016755102040816327,0.016755102040816327,0.004111020408163265,8.175458007292295e-7,6394.007681341232,8.979017832942545e-6
Digital ABS,0.016755102040816327,0.016755102040816327,0.004209795918367347,2.854835877079856e-5,1169.9537343606205,0.0003210770749644042
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.004209795918367347,3.711286640203813e-5,1026.117304939188,0.00041740019745372547
Brass,0.016755102040816327,0.016755102040816327,0.004209795918367347,7.613617242756233e-7,6612.430793559558,8.562866866809885e-6
Digital ABS,0.016755102040816327,0.016755102040816327,0.004308571428571429,2.6629692811618545e-5,1210.9841533247306,0.0003065254671893733
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.004308571428571429,3.4618600655104105e-5,1062.103362927188,0.0003984831073461853
Brass,0.016755102040816327,0.016755102040816327,0.004308571428571429,7.102110966916871e-7,6832.72492924222,8.175001858133148e-6
Digital ABS,0.016755102040816327,0.016755102040816327,0.00440734693877551,2.4879182507356565e-5,1252.465729358135,0.0002929411984510001
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.00440734693877551,3.2342937259563536e-5,1098.4851118407796,0.0003808235579863001
Brass,0.016755102040816327,0.016755102040816327,0.00440734693877551,6.635425931864185e-7,7054.8499632898265,7.812915975588732e-6
Digital ABS,0.016755102040816327,0.016755102040816327,0.004506122448979592,2.3278802156377966e-5,1294.3926667438955,0.0002802403892607621
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.004506122448979592,3.0262442803291358e-5,1135.2574684999445,0.00036431250603899076
Brass,0.016755102040816327,0.016755102040816327,0.004506122448979592,6.208757982361079e-7,7278.7671748930325,7.474374076958336e-6
Digital ABS,0.016755102040816327,0.016755102040816327,0.004604897959183674,2.181279598485428e-5,1336.759355161286,0.00026834805859187735
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.004604897959183674,2.8356634780310568e-5,1172.415512327899,0.00034885247616944055
Brass,0.016755102040816327,0.016755102040816327,0.004604897959183674,5.817907893258791e-7,7504.439173542381,7.157378124777732e-6
Digital ABS,0.016755102040816327,0.016755102040816327,0.0047036734693877555,2.0467351537190514e-5,1379.5603598006996,0.00025719701464631815
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.0047036734693877555,2.660755699834767e-5,1209.954476681294,0.0003343561190402135
Brass,0.016755102040816327,0.016755102040816327,0.0047036734693877555,5.459194333404184e-7,7731.829830410238,6.860137631262804e-6
Digital ABS,0.016755102040816327,0.016755102040816327,0.004802448979591836,1.923032568911421e-5,1422.790412205911,0.0002467269036493575
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.004802448979591836,2.4999423395848477e-5,1247.8697408183477,0.00032074497474416475
Brass,0.016755102040816327,0.016755102040816327,0.004802448979591836,5.129380852073867e-7,7960.904214606752,6.581044313705443e-6
Digital ABS,0.016755102040816327,0.016755102040816327,0.004901224489795918,1.809101393406404e-5,1466.4444017761527,0.00023688339145597542
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.004901224489795918,2.3518318114283255e-5,1286.156822445674,0.00030794840889276806
Brass,0.016755102040816327,0.016755102040816327,0.004901224489795918,4.825614396657022e-7,8191.628533867627,6.318650288508751e-6
Digital ABS,0.016755102040816327,0.016755102040816327,0.005,1.703995540332216e-5,1510.5173678679864,0.0002276174571912716
Rigid Opeque,0.016755102040816327,0.016755102040816327,0.005,2.2151942024318816e-5,1324.8113707911634,0.000295902694348653
Brass,0.016755102040816327,0.016755102040816327,0.005,4.5453733525471674e-7,8423.970079279983,6.071649250267647e-6
Brass,0.017357142857142856,0.017357142857142856,0.0003575510204081633,0.0013320174566050266,172.08542940267466,0.0011856396809287238
Brass,0.017357142857142856,0.017357142857142856,0.0004563265306122449,0.0006407822766681885,247.49994501227548,0.0007279323124676471
Brass,0.017357142857142856,0.017357142857142856,0.0005551020408163266,0.0003559859380468462,331.24591091641224,0.0004919380945422049
Brass,0.017357142857142856,0.017357142857142856,0.0006538775510204082,0.00021780893870196997,422.44574644847944,0.0003545495298486572
Brass,0.017357142857142856,0.017357142857142856,0.0007526530612244898,0.0001428216839967186,520.4257269525503,0.0002676047201035911
Digital ABS,0.017357142857142856,0.017357142857142856,0.0008514285714285714,0.003702730997374224,103.84618718053618,0.007848292293372588
Brass,0.017357142857142856,0.017357142857142856,0.0008514285714285714,9.866148602770378e-5,624.6463322472986,0.000209122450697343
Digital ABS,0.017357142857142856,0.017357142857142856,0.0009502040816326531,0.0026639004073018284,122.3902492568348,0.006301437939540374
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0009502040816326531,0.0034630705294923765,107.34334959569314,0.008191869321402487
Brass,0.017357142857142856,0.017357142857142856,0.0009502040816326531,7.098315546908077e-5,734.6621327256856,0.00016791016199971557
Digital ABS,0.017357142857142856,0.017357142857142856,0.0010489795918367348,0.0019800191029699147,141.9140503016711,0.0051706031546336255
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0010489795918367348,0.002574024833860889,124.46685586942176,0.006721784101023714
Brass,0.017357142857142856,0.017357142857142856,0.0010489795918367348,5.2761668829223706e-5,850.0967930746779,0.00013778132285841078
Digital ABS,0.017357142857142856,0.017357142857142856,0.0011477551020408164,0.0015115573846589806,162.3686346158953,0.004318954799228832
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0011477551020408164,0.001965024600056675,142.40671307380384,0.005614641238997482
Brass,0.017357142857142856,0.017357142857142856,0.0011477551020408164,4.0279642598002375e-5,970.6265554239939,0.00011509054004530073
Digital ABS,0.017357142857142856,0.017357142857142856,0.001246530612244898,0.0011799546832488809,183.71146732071668,0.003661618251935257
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.001246530612244898,0.0015339410882235453,161.12561565229578,0.004760103727515834
Brass,0.017357142857142856,0.017357142857142856,0.001246530612244898,3.144402425830715e-5,1095.9688173038292,9.757663982611397e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0013453061224489797,0.0009386693894473372,205.90513279168434,0.003143681661960498
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0013453061224489797,0.0012202702062815382,180.5907479314255,0.0040867861605486475
Brass,0.017357142857142856,0.017357142857142856,0.0013453061224489797,2.5014813809184373e-5,1225.8739399402657,8.377668680086543e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0014440816326530613,0.0007589315664554679,228.91637558586132,0.002728344136685918
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0014440816326530613,0.0009866110363921084,200.77294295827951,0.0035468473776916936
Brass,0.017357142857142856,0.017357142857142856,0.0014440816326530613,2.0225490398097354e-5,1360.1191953817704,7.27102423700335e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.001542857142857143,0.000622303926487026,252.7153759416679,0.0023901934076319253
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.001542857142857143,0.0008089951044331338,221.64604707183054,0.0031072514299215026
Brass,0.017357142857142856,0.017357142857142856,0.001542857142857143,1.6584821775323844e-5,1498.5041811969704,6.37002756802562e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0016416326530612245,0.0005165990224240165,277.2751908147352,0.0021112241713045717
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0016416326530612245,0.0006715787291512214,243.18642965895026,0.002744591422695943
Brass,0.017357142857142856,0.017357142857142856,0.0016416326530612245,1.3768089206740074e-5,1640.8472727503627,5.626708813647166e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0017404081632653062,0.00043354085403444017,302.5713147443269,0.001878390694104408
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0017404081632653062,0.0005636031102447723,265.37259800878314,0.00244190790233573
Brass,0.017357142857142856,0.017357142857142856,0.0017404081632653062,1.155478697439424e-5,1786.9828279876062,5.0063111983759646e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0018391836734693878,0.0003673752484034817,328.5813293901315,0.0016820534159488786
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0018391836734693878,0.00047758782292452623,288.1848899361793,0.0021866694407335426
Brass,0.017357142857142856,0.017357142857142856,0.0018391836734693878,9.791599238237285e-6,1936.758950111614,4.483152585225546e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0019379591836734694,0.00031401700136870613,355.2846199494623,0.0015149649164239362
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0019379591836734694,0.00040822210177931796,311.6052250631261,0.001969454391351117
Brass,0.017357142857142856,0.017357142857142856,0.0019379591836734694,8.369677450724997e-6,2090.0356718641265,4.037923948182929e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.002036734693877551,0.00027051135145164564,382.6621428755961,0.001371591366909223
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.002036734693877551,0.00035166475688713935,335.61690109425376,0.0017830687769819899
Brass,0.017357142857142856,0.017357142857142856,0.002036734693877551,7.210292373047684e-6,2246.6834638345194,3.655881617792811e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.002135510204081633,0.00023468523273789002,410.69623353842843,0.0012476483642581324
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.002135510204081633,0.000305090802559257,360.2044251240712,0.001621942873535572
Brass,0.017357142857142856,0.017357142857142856,0.002135510204081633,6.255542310757871e-6,2406.581995550342,3.325610666045338e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0022342857142857143,0.00020491626329120706,439.37044540054023,0.0011397770921669132
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0022342857142857143,0.0002663911422785692,385.35337258504507,0.0014817102198169871
Brass,0.017357142857142856,0.017357142857142856,0.0022342857142857143,5.462198160937634e-6,2569.619096417776,3.0381621432680602e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.002333061224489796,0.0001799765757619426,468.6694143589136,0.0010453143393337032
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.002333061224489796,0.00023396954849052537,411.0502682674142,0.001358908641133814
Brass,0.017357142857142856,0.017357142857142856,0.002333061224489796,4.797542483322355e-6,2735.68987656948,2.786440363224162e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0024318367346938775,0.00015892528041195041,498.5787434002386,0.0009621265261336187
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0024318367346938775,0.00020660286453553554,437.28248515520073,0.0012507644839737043
Brass,0.017357142857142856,0.017357142857142856,0.0024318367346938775,4.2365042960040415e-6,2904.6959770536814,2.564760716922429e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0025306122448979593,0.00014103316508762916,529.0849038149279,0.0008884881608934623
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0025306122448979593,0.0001833431146139179,464.0381577851707,0.0011550346091615009
Brass,0.017357142857142856,0.017357142857142856,0.0025306122448979593,3.7596527734077954e-6,3076.5449256752013,2.3685258543035452e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0026293877551020407,0.0001257291552288987,560.1751500303596,0.0008229916354057466
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0026293877551020407,0.0001634479017975683,491.30610755064515,0.0010698891260274704
Brass,0.017357142857142856,0.017357142857142856,0.0026293877551020407,3.3517707098408722e-6,3251.14957991567,2.1939853592231777e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0027281632653061226,0.00011256170771414207,591.8374457378522,0.0007644794537025108
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0027281632653061226,0.0001463302200283847,519.0757779105721,0.000993823289813264
Brass,0.017357142857142856,0.017357142857142856,0.0027281632653061226,3.0008258768410592e-6,3428.427642217456,2.0380551908556266e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.002826938775510204,0.00010117061110959848,624.0603994557767,0.0007119927374333986
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.002826938775510204,0.000131521794442478,547.3371778746372,0.0009255905586634182
Brass,0.017357142857142856,0.017357142857142856,0.002826938775510204,2.697219648348985e-6,3608.301235858673,1.8981804892003325e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.002925714285714286,9.126614000697633e-5,656.833208031727,0.0006647316888380903
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.002925714285714286,0.00011864598200906924,576.0808324513883,0.0008641511954895173
Brass,0.017357142857142856,0.017357142857142856,0.002925714285714286,2.433231569255771e-6,3790.696531916863,1.7722302381166866e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0030244897959183672,8.261347433385986e-5,690.1456068672666,0.0006220249401147201
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0030244897959183672,0.00010739751663401781,605.2977389924525,0.0008086324221491361
Brass,0.017357142857142856,0.017357142857142856,0.0030244897959183672,2.202604205597715e-6,3975.543419587966,1.6584156036660134e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.003123265306122449,7.502093365350562e-5,723.9878258692556,0.0005833055777235434
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.003123265306122449,9.752721374955731e-5,634.9793285592916,0.0007582972510406065
Brass,0.017357142857142856,0.017357142857142856,0.003123265306122449,2.0002296432647672e-6,4162.775213518882,1.5552260560140226e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0032220408163265305,6.833100693208167e-5,758.3505503064752,0.0005480922305764901
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0032220408163265305,8.883030901170616e-5,665.1174315921927,0.0007125198997494372
Brass,0.017357142857142856,0.017357142857142856,0.0032220408163265305,1.8219104710723767e-6,4352.328392916095,1.4613789827409788e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0033208163265306123,6.241345221257911e-5,793.2248858898952,0.0005159740356668637
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0033208163265306123,8.113748787635285e-5,695.7042472836357,0.0006707662463669227
Brass,0.017357142857142856,0.017357142857142856,0.0033208163265306123,1.6641759162322837e-6,4544.142368076309,1.3757796326236718e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0034195918367346937,5.715994398604202e-5,828.6023275073027,0.00048659859850130584
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0034195918367346937,7.430792718185463e-5,726.7323161567492,0.0006325781780516976
Brass,0.017357142857142856,0.017357142857142856,0.0034195918367346937,1.5241392183027987e-6,4738.159270696896,1.2974890383519637e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.0035183673469387756,5.247988842661379e-5,864.4747311341454,0.0004596622854619833
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0035183673469387756,6.822385495459792e-5,758.1944954294902,0.0005975609711005783
Brass,0.017357142857142856,0.017357142857142856,0.0035183673469387756,1.3993861211469666e-6,4934.323764902077,1.2256981521401066e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.003617142857142857,4.829712747153745e-5,900.8342885167899,0.0004349023458342377
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.003617142857142857,6.278626571299869e-5,790.0839368103926,0.000565373049584509
Brass,0.017357142857142856,0.017357142857142856,0.003617142857142857,1.2878870485368846e-6,5132.5828763928885,1.1597068560822919e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.003715918367346939,4.454732487224423e-5,937.6735042854716,0.00041209047974080334
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.003715918367346939,5.79115223339175e-5,822.3940664252971,0.0005357176236630444
Brass,0.017357142857142856,0.017357142857142856,0.003715918367346939,1.1879274512875377e-6,5332.885837517384,1.0989068248256612e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.00381469387755102,4.1175879487228146e-5,974.9851752046415,0.00039102755645748557
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.00381469387755102,5.35286433333966e-5,855.1185666186998,0.0005083358233947311
Brass,0.017357142857142856,0.017357142857142856,0.00381469387755102,1.0980522031609143e-6,5535.183946378553,1.04276745320753e-5
Digital ABS,0.017357142857142856,0.017357142857142856,0.003913469387755102,3.8136249130937284e-5,1012.7623713103137,0.0003715392538408034
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.003913469387755102,4.957712387021847e-5,888.2513594101138,0.0004830010299930444
Brass,0.017357142857142856,0.017357142857142856,0.003913469387755102,1.0170209364314198e-6,5739.430438364614,9.908242380231117e-6
Digital ABS,0.017357142857142856,0.017357142857142856,0.0040122448979591835,3.53885962951057e-5,1050.998418718981,0.0003534724397509416
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.0040122448979591835,4.600517518363742e-5,921.7865914164892,0.0004595141716762241
Brass,0.017357142857142856,0.017357142857142856,0.0040122448979591835,9.437719541117e-7,5945.580368709439,9.426691367086333e-6
Digital ABS,0.017357142857142856,0.017357142857142856,0.004111020408163265,3.289868784308058e-5,1089.6868839220144,0.00033669215460601287
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.004111020408163265,4.2768294196004744e-5,955.7186200774905,0.00043769980098781676
Brass,0.017357142857142856,0.017357142857142856,0.004111020408163265,8.773929096264802e-7,6153.590504878507,8.979425276388671e-6
Digital ABS,0.017357142857142856,0.017357142857142856,0.004209795918367347,3.063699632685245e-5,1128.8215594041847,0.0003210790835900587
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.004209795918367347,3.9828095224908185e-5,990.0420010421063,0.0004174028086670763
Brass,0.017357142857142856,0.017357142857142856,0.004209795918367347,8.170968590279852e-7,6363.419227733963,8.563264750307009e-6
Digital ABS,0.017357142857142856,0.017357142857142856,0.004308571428571429,2.857796229677721e-5,1168.3964504458813,0.0003065274297665806
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.004308571428571429,3.715135098581037e-5,1024.7514765934284,0.0003984856586965548
Brass,0.017357142857142856,0.017357142857142856,0.004308571428571429,7.622026031341846e-7,6575.02644056659,8.17539062001164e-6
Digital ABS,0.017357142857142856,0.017357142857142856,0.00440734693877551,2.6699385871332736e-5,1208.4057629864092,0.00029294311704379506
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.00440734693877551,3.4709201632732554e-5,1059.8419650040594,0.0003808260521569336
Brass,0.017357142857142856,0.017357142857142856,0.00440734693877551,7.121184740430016e-7,6788.373485196663,7.813296024707954e-6
Digital ABS,0.017357142857142856,0.017357142857142856,0.004506122448979592,2.498192263447077e-5,1248.8438924409184,0.00028024226579744687
Rigid Opeque,0.017357142857142856,0.017357142857142856,0.004506122448979592,3.2476499424812004e-5,1095.3085507279122,0.00036431494553668093
Brass,0.017357142857142856,0.017357142857142856,0.004506122448979592,6.663289016698683e-7,7003.423064443249,7.474745795290704e-6
Digital ABS,0.017357142857142856,0.017357142857142856,0.004604897959183674,2.3408664159091652e-5,1289.7054133765523,0.00026834989487666726
